air_temp,process_temp,rotational_speed,torque,tool_wear,machine_failure,Type_L,Type_M,air_temp_mean_6,process_temp_mean_6,rpm_std_6,torque_std_6,air_temp_lag1,air_temp_lag2,temp_diff,wear_torque,machine_id
300.4,310.2,1380,47.3,5,0,0,1,300.43333333333334,310.2,125.50484718395784,7.207056727032648,300.4,300.4,9.800000000000011,236.5,MACHINE_5997
300.5,310.3,1683,31.5,8,0,1,0,300.43333333333334,310.21666666666664,126.01653330682312,6.665333199973435,300.4,300.4,9.800000000000011,252.0,MACHINE_5998
300.4,310.2,1529,36.2,10,0,1,0,300.4166666666667,310.21666666666664,126.32722060850352,6.565363660910285,300.5,300.4,9.800000000000011,362.0,MACHINE_5999
300.5,310.4,1761,26.5,12,0,1,0,300.43333333333334,310.25,152.54431050245705,8.00266622237045,300.4,300.5,9.899999999999975,318.0,MACHINE_6000
300.6,310.5,1570,38.3,14,0,1,0,300.46666666666664,310.3,145.34510655678437,7.57883016478587,300.5,300.4,9.899999999999975,536.1999999999999,MACHINE_6001
300.6,310.5,2156,18.0,16,0,0,1,300.5,310.35,267.59926507124817,10.122384435826891,300.6,300.5,9.899999999999975,288.0,MACHINE_6002
300.7,310.6,1349,54.5,19,0,0,1,300.55,310.4166666666667,274.7498255989838,12.344337433279676,300.6,300.6,9.900000000000034,1035.5,MACHINE_6003
300.7,310.7,1431,39.3,22,0,1,0,300.5833333333333,310.4833333333333,291.9442869224729,12.417836633917728,300.7,300.6,10.0,864.5999999999999,MACHINE_6004
300.6,310.6,1931,22.0,24,0,1,0,300.6166666666667,310.55,309.0240551586115,13.551531278789264,300.7,300.7,10.0,528.0,MACHINE_6005
300.7,310.7,1428,43.4,26,0,0,0,300.65000000000003,310.6,325.2810579586082,13.661246892823105,300.6,300.7,10.0,1128.4,MACHINE_6006
300.8,310.8,1564,36.2,31,0,1,0,300.68333333333334,310.65,325.5637674353081,13.614795873117933,300.7,300.6,10.0,1122.2,MACHINE_6007
300.8,310.9,1425,44.0,33,0,0,0,300.71666666666664,310.7166666666667,212.3663501279543,10.739459949178082,300.8,300.7,10.099999999999966,1452.0,MACHINE_6008
300.7,310.8,1597,30.5,38,0,1,0,300.71666666666664,310.75,195.58800235870737,8.436586987639153,300.8,300.8,10.100000000000025,1159.0,MACHINE_6009
300.8,310.8,1618,32.8,40,0,0,0,300.7333333333333,310.76666666666665,185.0247731161164,8.329325703000785,300.7,300.8,10.0,1312.0,MACHINE_6010
300.8,310.8,1520,38.0,45,0,0,1,300.76666666666665,310.8,83.41143007207684,5.478838076332253,300.8,300.7,10.0,1710.0,MACHINE_6011
300.7,310.7,1425,45.3,48,0,1,0,300.7666666666667,310.8,84.11757644314862,5.9258754627482055,300.8,300.8,10.0,2174.4,MACHINE_6012
300.8,310.9,1398,38.2,50,0,1,0,300.76666666666665,310.81666666666666,95.22482169407505,5.873897059590656,300.7,300.8,10.099999999999966,1910.0,MACHINE_6013
300.8,310.9,1557,31.6,52,0,0,1,300.76666666666665,310.81666666666666,90.34028263553772,5.570517630047394,300.8,300.7,10.099999999999966,1643.2,MACHINE_6014
300.7,310.8,1519,43.9,55,0,1,0,300.76666666666665,310.81666666666666,82.13992127259783,5.578530272392628,300.8,300.8,10.100000000000025,2414.5,MACHINE_6015
300.7,310.8,1619,34.9,57,0,1,0,300.75,310.81666666666666,82.41278218012405,5.218716317256647,300.7,300.8,10.100000000000025,1989.3,MACHINE_6016
300.7,310.8,1814,21.4,59,0,1,0,300.7333333333333,310.81666666666666,151.01346518330598,8.802139891337161,300.7,300.7,10.100000000000025,1262.6,MACHINE_6017
300.7,310.9,1521,39.4,61,0,1,0,300.7333333333333,310.85,139.05490522333218,7.813833886128041,300.7,300.7,10.199999999999989,2403.4,MACHINE_6018
300.7,310.9,1369,51.2,63,0,0,1,300.71666666666664,310.85,146.58478775099113,10.31419733506531,300.7,300.7,10.199999999999989,3225.6000000000004,MACHINE_6019
300.7,310.9,1356,65.3,66,1,1,0,300.7,310.85,170.24805432075408,14.898780710738222,300.7,300.7,10.199999999999989,4309.8,MACHINE_6020
300.7,311.0,1336,53.3,68,0,1,0,300.7,310.88333333333327,188.6549760806796,15.533029324635866,300.7,300.7,10.300000000000011,3624.4,MACHINE_6021
300.7,311.0,1403,48.3,70,0,1,0,300.7,310.9166666666667,182.48588986549356,14.868949749954206,300.7,300.7,10.300000000000011,3381.0,MACHINE_6022
300.7,311.0,1413,44.3,72,0,0,1,300.7,310.95,66.04745768510939,8.872654619672433,300.7,300.7,10.300000000000011,3189.6,MACHINE_6023
300.6,310.9,1472,47.6,75,0,1,0,300.68333333333334,310.95,48.82929448598942,7.360615916257315,300.7,300.7,10.299999999999956,3570.0,MACHINE_6024
300.7,310.8,1452,47.9,77,0,0,1,300.68333333333334,310.93333333333334,52.77752046720686,7.5239395709070385,300.6,300.7,10.100000000000025,3688.3,MACHINE_6025
300.6,310.7,1397,53.7,80,0,1,0,300.6666666666667,310.9,47.503333216381634,3.6367109682598975,300.7,300.6,10.099999999999966,4296.0,MACHINE_6026
300.6,310.7,1455,40.6,82,0,1,0,300.65000000000003,310.85,31.483328921833213,4.38117183715304,300.6,300.7,10.099999999999966,3329.2000000000003,MACHINE_6027
300.7,310.8,1754,27.7,84,0,1,0,300.65000000000003,310.81666666666666,132.11018128820197,8.930770776739529,300.6,300.6,10.100000000000025,2326.8,MACHINE_6028
300.6,310.9,1471,37.9,86,0,1,0,300.6333333333334,310.8,127.34114286697942,9.212961883491396,300.7,300.6,10.299999999999956,3259.4,MACHINE_6029
300.6,310.8,1389,48.1,88,0,0,1,300.6333333333333,310.78333333333336,135.27404284144157,9.269681763685234,300.6,300.7,10.199999999999989,4232.8,MACHINE_6030
300.6,310.9,1702,30.3,91,0,0,1,300.6166666666667,310.8,159.00440245478228,10.029639408606217,300.6,300.6,10.299999999999956,2757.3,MACHINE_6031
300.6,311.0,1401,54.6,94,0,0,1,300.6166666666667,310.85,158.35234973523143,10.28409775656896,300.6,300.6,10.399999999999975,5132.400000000001,MACHINE_6032
300.7,311.1,1426,46.2,97,0,1,0,300.6333333333333,310.9166666666667,161.46258596550763,10.612822433264377,300.6,300.6,10.400000000000034,4481.400000000001,MACHINE_6033
300.7,311.0,1496,38.3,99,0,1,0,300.6333333333334,310.95,115.80572812546028,8.707161803174749,300.7,300.6,10.300000000000011,3791.7,MACHINE_6034
300.6,310.9,1433,42.6,101,0,1,0,300.6333333333333,310.95,117.47808306233644,8.409696784070059,300.7,300.7,10.299999999999956,4302.6,MACHINE_6035
300.7,311.1,1438,46.6,103,0,0,1,300.65000000000003,311.0,111.9172313214907,8.26123477453573,300.6,300.7,10.400000000000034,4799.8,MACHINE_6036
300.7,311.0,1418,49.3,106,0,0,1,300.6666666666667,311.0166666666667,32.432493993941705,5.579844681231136,300.7,300.6,10.300000000000011,5225.799999999999,MACHINE_6037
300.8,311.0,1580,36.6,109,0,0,1,300.7,311.0166666666667,62.7197470233075,5.013448580235462,300.7,300.7,10.199999999999989,3989.4,MACHINE_6038
300.7,310.9,1468,41.8,112,0,0,1,300.7,310.9833333333333,59.74752435597509,4.816499420394998,300.8,300.7,10.199999999999989,4681.599999999999,MACHINE_6039
300.8,310.9,1522,41.7,115,0,0,1,300.71666666666664,310.96666666666664,62.692104766080895,4.400908997013955,300.7,300.8,10.099999999999966,4795.5,MACHINE_6040
300.8,310.9,1311,55.8,118,0,1,0,300.75,310.96666666666664,92.3783885260373,6.765205096669072,300.8,300.7,10.099999999999966,6584.4,MACHINE_6041
300.9,311.0,1316,56.5,120,0,1,0,300.78333333333336,310.95,109.09155176578555,8.200670704277565,300.8,300.8,10.100000000000025,6780.0,MACHINE_6042
300.9,311.0,1853,23.6,122,0,0,0,300.81666666666666,310.95,200.8369155973786,12.376375344448196,300.9,300.8,10.100000000000025,2879.2000000000003,MACHINE_6043
300.9,311.0,1556,38.8,127,0,0,1,300.8333333333333,310.95,199.35763508496103,12.191909885931125,300.9,300.9,10.100000000000025,4927.599999999999,MACHINE_6044
300.9,311.0,1567,34.3,130,0,0,1,300.8666666666666,310.96666666666664,199.84535688043604,12.716826123945618,300.9,300.9,10.100000000000025,4459.0,MACHINE_6045
300.9,311.1,1546,37.7,133,0,0,1,300.8833333333333,311.0,200.1133845265452,12.826444038261974,300.9,300.9,10.200000000000044,5014.1,MACHINE_6046
300.9,311.0,1382,51.2,136,0,1,0,300.9,311.0166666666667,186.5815282032741,11.875478937710254,300.9,300.9,10.100000000000025,6963.200000000001,MACHINE_6047
300.9,311.0,2003,20.2,138,0,1,0,300.9,311.0166666666667,229.8585797108117,11.231384598525825,300.9,300.9,10.100000000000025,2787.6,MACHINE_6048
300.8,310.9,1748,29.9,140,0,1,0,300.8833333333333,311.0,214.9313068556352,10.285669642760386,300.9,300.9,10.099999999999966,4186.0,MACHINE_6049
300.7,310.8,1518,40.1,142,0,0,0,300.85,310.9666666666667,218.2124347205518,10.386080428471038,300.8,300.9,10.100000000000025,5694.2,MACHINE_6050
300.7,310.8,1475,42.0,147,0,1,0,300.81666666666666,310.93333333333334,226.37932767813425,10.670098406294189,300.7,300.8,10.100000000000025,6174.0,MACHINE_6051
300.8,310.8,1634,29.2,149,0,1,0,300.8,310.8833333333333,224.0871854137828,11.09065672837588,300.7,300.7,10.0,4350.8,MACHINE_6052
300.8,310.8,1689,32.9,151,0,1,0,300.78333333333336,310.85,189.41532848920167,7.962767525595026,300.8,300.7,10.0,4967.9,MACHINE_6053
300.9,310.9,1636,35.3,153,0,0,1,300.7833333333333,310.8333333333333,102.9167948717354,5.274466797696501,300.8,300.8,10.0,5400.9,MACHINE_6054
300.9,311.0,2235,15.8,156,0,1,0,300.8,310.85,275.1431748502452,9.442192541989598,300.9,300.8,10.100000000000025,2464.8,MACHINE_6055
301.0,311.1,1615,35.6,158,0,1,0,300.85,310.90000000000003,265.13091106094413,8.884818512496715,300.9,300.9,10.100000000000025,5624.8,MACHINE_6056
301.1,311.1,1618,29.5,160,0,0,0,300.9166666666667,310.95,245.0138091346556,7.347221697122802,301.0,300.9,10.0,4720.0,MACHINE_6057
301.1,311.2,1407,53.0,165,0,0,1,300.96666666666664,311.01666666666665,279.37072144375827,11.97788239492566,301.1,301.0,10.099999999999966,8745.0,MACHINE_6058
301.1,311.1,1450,43.3,168,0,1,0,301.01666666666665,311.06666666666666,297.6907231787241,12.57925540986704,301.1,301.1,10.0,7274.4,MACHINE_6059
301.1,311.1,1889,23.8,170,0,1,0,301.05,311.1,311.19490141496965,13.446784002132388,301.1,301.1,10.0,4046.0,MACHINE_6060
301.0,310.9,1568,38.2,172,0,1,0,301.06666666666666,311.0833333333333,169.92635659799882,10.288375317156166,301.1,301.1,9.899999999999975,6570.400000000001,MACHINE_6061
301.0,311.0,1804,25.8,174,0,1,0,301.06666666666666,311.06666666666666,191.39035155062277,11.325193155085808,301.0,301.1,10.0,4489.2,MACHINE_6062
301.0,311.0,1582,37.5,176,0,1,0,301.05,311.05,192.1287762587136,10.927335753360396,301.0,301.0,10.0,6600.0,MACHINE_6063
301.0,310.9,2047,17.9,178,0,0,1,301.03333333333336,311.0,226.94815854435384,9.95819595442224,301.0,301.0,9.899999999999975,3186.2,MACHINE_6064
300.9,310.9,1601,34.0,181,0,1,0,301.0,310.96666666666664,196.96776385999576,8.25437257861991,301.0,301.0,10.0,6154.0,MACHINE_6065
300.9,310.9,1615,32.0,183,0,1,0,300.96666666666664,310.93333333333334,189.4997801230195,7.7804884165459,300.9,301.0,10.0,5856.0,MACHINE_6066
300.9,310.8,1452,43.6,185,0,0,1,300.95,310.9166666666667,210.7346672951692,9.00910650397721,300.9,300.9,9.900000000000034,8066.0,MACHINE_6067
300.9,310.8,1695,30.2,188,0,0,1,300.93333333333334,310.8833333333333,202.8188025471799,8.592477330006215,300.9,300.9,9.900000000000034,5677.599999999999,MACHINE_6068
300.9,310.8,1790,26.2,191,0,0,1,300.9166666666667,310.85,203.5013513468793,8.524259498631249,300.9,300.9,9.900000000000034,5004.2,MACHINE_6069
301.0,310.8,1533,39.3,194,0,0,1,300.9166666666667,310.8333333333333,118.75296487528584,6.312659238915866,300.9,300.9,9.800000000000011,7624.2,MACHINE_6070
301.0,310.9,1813,28.5,197,0,1,0,300.93333333333334,310.8333333333333,143.0463794252466,6.735577183879913,301.0,300.9,9.899999999999975,5614.5,MACHINE_6071
301.0,310.9,1492,36.7,199,0,1,0,300.95,310.8333333333333,157.1285036734939,6.8268343078377045,301.0,301.0,9.899999999999975,7303.3,MACHINE_6072
300.9,310.7,1479,43.3,201,0,1,0,300.95,310.81666666666666,151.31908890378398,6.743787264339668,301.0,301.0,9.800000000000011,8703.3,MACHINE_6073
300.8,310.7,1339,59.1,203,1,1,0,300.93333333333334,310.8,187.84639114625017,11.847657996414334,300.9,301.0,9.899999999999975,11997.3,MACHINE_6074
300.8,310.7,1371,44.7,205,0,0,1,300.9166666666667,310.78333333333336,168.5250723186371,10.188163066356244,300.8,300.9,9.899999999999975,9163.5,MACHINE_6075
300.9,310.7,1468,36.2,208,0,1,0,300.9,310.76666666666665,168.41575539915584,10.424282549253244,300.8,300.8,9.800000000000011,7529.6,MACHINE_6076
300.9,310.7,1517,41.7,210,0,1,0,300.8833333333334,310.7333333333333,71.81550436129528,8.337005857420547,300.9,300.8,9.800000000000011,8757.0,MACHINE_6077
300.9,310.7,1352,46.4,212,0,1,0,300.8666666666667,310.7,75.8603981007222,7.638760807006827,300.9,300.9,9.800000000000011,9836.8,MACHINE_6078
300.9,310.7,1389,50.0,214,0,1,0,300.8666666666666,310.7,70.82937243827405,7.787875191603695,300.9,300.9,9.800000000000011,10700.0,MACHINE_6079
300.8,310.6,1505,36.2,0,0,0,1,300.8666666666667,310.68333333333334,71.83778021812053,5.591302770076496,300.9,300.9,9.800000000000011,0.0,MACHINE_6080
300.9,310.6,1538,36.7,3,0,1,0,300.8833333333333,310.6666666666667,74.98466509894482,5.915741711738196,300.8,300.9,9.700000000000044,110.1,MACHINE_6081
300.9,310.8,1482,37.0,5,0,1,0,300.8833333333333,310.68333333333334,75.44379806629323,5.788148811724329,300.9,300.8,9.900000000000034,185.0,MACHINE_6082
300.9,310.8,1599,33.0,7,0,0,1,300.8833333333333,310.7,92.5002702698822,6.696392063392536,300.9,300.9,9.900000000000034,231.0,MACHINE_6083
300.9,310.8,1476,39.0,10,0,1,0,300.8833333333333,310.7166666666667,69.95832092516486,5.888887840670813,300.9,300.9,9.900000000000034,390.0,MACHINE_6084
300.9,310.7,1509,37.5,12,0,1,0,300.8833333333333,310.71666666666664,45.322915469647135,1.9926531726992511,300.9,300.9,9.800000000000011,450.0,MACHINE_6085
300.9,310.8,1708,29.1,14,0,1,0,300.9,310.75,88.6182825381017,3.66246729223198,300.9,300.9,9.900000000000034,407.4,MACHINE_6086
300.9,310.7,1412,57.5,16,0,1,0,300.9,310.76666666666665,105.85272788172436,9.822168803273565,300.9,300.9,9.800000000000011,920.0,MACHINE_6087
300.9,310.7,1658,28.5,18,0,1,0,300.9,310.75,113.6567933150925,10.71478728984705,300.9,300.9,9.800000000000011,513.0,MACHINE_6088
301.0,310.8,1375,57.2,20,0,1,0,300.9166666666667,310.75,133.47658970771704,13.019165359832622,300.9,300.9,9.800000000000011,1144.0,MACHINE_6089
300.9,310.8,1402,48.1,22,0,0,1,300.91666666666663,310.75,141.84451581456597,13.203093071953436,301.0,300.9,9.900000000000034,1058.2,MACHINE_6090
300.9,310.7,1452,47.3,25,0,0,1,300.9166666666667,310.75,143.87274469707063,12.993600989204795,300.9,301.0,9.800000000000011,1182.5,MACHINE_6091
300.8,310.7,1483,40.8,28,0,0,1,300.9,310.7333333333333,102.57615057442794,10.91011762845217,300.9,300.9,9.899999999999975,1142.4,MACHINE_6092
300.9,310.8,1477,38.4,31,0,0,0,300.90000000000003,310.75,99.4117699269119,9.813341259054663,300.8,300.9,9.900000000000034,1190.4,MACHINE_6093
300.8,310.7,1924,22.4,36,0,0,1,300.8833333333333,310.75,202.9772565256237,11.782133366528544,300.9,300.8,9.899999999999975,806.4,MACHINE_6094
300.9,310.7,1609,28.7,39,0,0,0,300.8666666666666,310.7333333333333,191.9973090089276,10.251520212469368,300.8,300.9,9.800000000000011,1119.3,MACHINE_6095
300.8,310.7,1886,21.1,44,0,0,1,300.85,310.71666666666664,213.8604685303121,10.647707108418722,300.9,300.8,9.899999999999975,928.4,MACHINE_6096
300.7,310.6,1616,29.6,47,0,1,0,300.81666666666666,310.7,194.8962972112909,8.072835107115239,300.8,300.9,9.900000000000034,1391.2,MACHINE_6097
300.7,310.7,1442,43.2,49,0,1,0,300.8,310.7,203.1334536702536,8.737200161760752,300.7,300.8,10.0,2116.8,MACHINE_6098
300.8,310.8,1407,45.1,51,0,1,0,300.78333333333336,310.7,217.2000613873566,10.237854592963872,300.7,300.7,10.0,2300.1,MACHINE_6099
300.8,310.8,1461,41.3,53,0,0,1,300.7833333333333,310.71666666666664,177.9476514783769,9.70395108533991,300.8,300.7,10.0,2188.9,MACHINE_6100
300.8,310.9,1522,46.2,56,0,0,1,300.7666666666667,310.75,177.69486955641008,10.113110302968185,300.8,300.8,10.099999999999966,2587.2000000000003,MACHINE_6101
300.9,311.0,1432,48.1,59,0,1,0,300.78333333333336,310.8,77.06880043183084,6.629856710367023,300.8,300.8,10.100000000000025,2837.9,MACHINE_6102
300.9,311.0,1438,49.0,61,0,1,0,300.81666666666666,310.8666666666667,39.2054417991613,2.918504183081368,300.9,300.8,10.100000000000025,2989.0,MACHINE_6103
300.8,310.9,1678,28.1,63,0,0,1,300.8333333333333,310.9,100.16519688328992,7.765994248431098,300.9,300.9,10.099999999999966,1770.3000000000002,MACHINE_6104
300.8,310.9,1514,38.7,66,0,0,1,300.8333333333333,310.9166666666667,91.6684242255856,7.853406904012986,300.8,300.9,10.099999999999966,2554.2000000000003,MACHINE_6105
300.7,310.8,1534,41.3,69,0,1,0,300.81666666666666,310.9166666666667,89.07000991730517,7.853406904012986,300.8,300.8,10.100000000000025,2849.7,MACHINE_6106
300.7,310.8,1486,41.2,71,0,0,1,300.8,310.9,90.08810502318674,7.565888359384242,300.7,300.8,10.100000000000025,2925.2000000000003,MACHINE_6107
300.7,310.8,1925,22.0,74,0,1,0,300.76666666666665,310.8666666666666,180.3312692426645,9.866593468197042,300.7,300.7,10.100000000000025,1628.0,MACHINE_6108
300.7,310.8,1724,30.0,76,0,0,1,300.7333333333333,310.8333333333333,167.61831642157918,8.010181021675084,300.7,300.7,10.100000000000025,2280.0,MACHINE_6109
300.8,310.8,1549,35.5,79,0,0,1,300.7333333333333,310.81666666666666,170.55556279407662,7.560268954651658,300.7,300.7,10.0,2804.5,MACHINE_6110
300.8,310.9,1457,47.7,82,0,1,0,300.7333333333333,310.81666666666666,179.14547161456252,9.206392706520226,300.8,300.7,10.099999999999966,3911.4,MACHINE_6111
300.8,310.9,1453,43.9,84,0,1,0,300.75,310.8333333333333,189.02380802429036,9.544719307903645,300.8,300.8,10.099999999999966,3687.6,MACHINE_6112
300.8,311.0,1578,44.4,86,0,1,0,300.76666666666665,310.8666666666667,181.6102052932894,9.927084164043418,300.8,300.8,10.199999999999989,3818.4,MACHINE_6113
300.9,311.1,1325,61.4,88,0,0,1,300.8,310.9166666666667,135.72865086881524,10.81358713224546,300.8,300.8,10.200000000000044,5403.2,MACHINE_6114
300.9,311.1,1471,39.3,91,0,1,0,300.8333333333333,310.96666666666664,88.72523128551371,8.941513667532119,300.9,300.8,10.200000000000044,3576.3,MACHINE_6115
300.9,311.2,1472,40.0,93,0,0,1,300.85,311.03333333333336,80.5845311872424,8.097262912037824,300.9,300.9,10.300000000000011,3720.0,MACHINE_6116
300.9,311.1,1457,37.4,96,0,1,0,300.8666666666666,311.06666666666666,80.5845311872424,8.759223709895618,300.9,300.9,10.200000000000044,3590.4,MACHINE_6117
301.0,311.0,1402,55.3,98,0,1,0,300.9,311.0833333333333,84.00337294815888,9.803264762312423,300.9,300.9,10.0,5419.4,MACHINE_6118
300.9,310.9,1477,41.5,100,0,1,0,300.9166666666667,311.06666666666666,60.15978723367015,9.985472781329056,301.0,300.9,10.0,4150.0,MACHINE_6119
300.9,310.9,1727,30.1,102,0,0,1,300.91666666666663,311.03333333333336,114.131503100598,8.239417455135992,300.9,301.0,10.0,3070.2000000000003,MACHINE_6120
300.9,310.9,1995,20.2,105,0,1,0,300.9166666666667,311.0,229.13023952911632,11.77377028256744,300.9,300.9,10.0,2121.0,MACHINE_6121
300.9,310.9,1370,52.5,107,0,1,0,300.91666666666663,310.95,242.8601792527336,13.325914602758052,300.9,300.9,10.0,5617.5,MACHINE_6122
300.9,310.9,1228,66.4,109,0,1,0,300.9166666666667,310.9166666666667,279.632198908976,17.128533698675557,300.9,300.9,10.0,7237.6,MACHINE_6123
300.9,311.0,1499,38.0,111,0,1,0,300.9,310.9166666666667,273.2637309755348,16.351727737459402,300.9,300.9,10.100000000000025,4218.0,MACHINE_6124
301.0,311.0,1508,46.9,113,0,0,1,300.91666666666663,310.93333333333334,271.91230203873243,16.50293913216669,300.9,300.9,10.0,5299.7,MACHINE_6125
301.0,310.9,1473,44.2,116,0,1,0,300.93333333333334,310.93333333333334,259.1581885001296,15.375044715382042,301.0,300.9,9.899999999999975,5127.200000000001,MACHINE_6126
301.0,311.0,1640,37.6,118,0,0,0,300.95,310.95,140.01714180771182,10.785731315028922,301.0,301.0,10.0,4436.8,MACHINE_6127
301.1,311.1,1429,42.5,123,0,1,0,300.9833333333333,310.9833333333333,135.0043209185089,10.648881005376255,301.0,301.0,10.0,5227.5,MACHINE_6128
301.1,311.1,1470,40.9,125,0,1,0,301.01666666666665,311.01666666666665,72.49114888500883,3.6074460032917615,301.1,301.0,10.0,5112.5,MACHINE_6129
301.0,311.0,1581,37.0,127,0,1,0,301.03333333333336,311.01666666666665,78.98712975332613,3.828010797616145,301.1,301.1,10.0,4699.0,MACHINE_6130
301.0,310.9,1740,28.9,129,0,1,0,301.03333333333336,311.0,119.95790928489396,5.467510097536866,301.0,301.1,9.899999999999975,3728.1,MACHINE_6131
300.9,310.8,1390,40.6,131,0,0,0,301.0166666666667,310.9833333333333,135.19270197266292,4.885659286797222,301.0,301.0,9.900000000000034,5318.6,MACHINE_6132
300.9,310.8,1988,19.7,136,0,0,1,301.0,310.95,228.3617014008049,8.91844530547055,300.9,301.0,9.900000000000034,2679.2,MACHINE_6133
300.8,310.7,1452,43.0,139,0,0,1,300.95,310.8833333333333,225.0935361133317,9.005202200210146,300.9,300.9,9.899999999999975,5977.0,MACHINE_6134
300.8,310.7,1586,33.4,142,0,1,0,300.90000000000003,310.81666666666666,216.1373791519431,8.53338541650794,300.8,300.9,9.899999999999975,4742.8,MACHINE_6135
300.8,310.7,1589,34.3,144,0,1,0,300.8666666666667,310.76666666666665,215.85218707872943,8.398908659264645,300.8,300.8,9.899999999999975,4939.2,MACHINE_6136
300.8,310.8,1486,45.7,146,0,1,0,300.8333333333333,310.75,213.48575284236196,9.375588870394704,300.8,300.8,10.0,6672.200000000001,MACHINE_6137
300.9,310.9,1755,27.9,148,0,1,0,300.8333333333333,310.76666666666665,199.4308568568845,9.592080066388291,300.8,300.8,10.0,4129.2,MACHINE_6138
301.0,310.9,1575,34.6,150,0,0,1,300.85,310.78333333333336,105.60192548751144,6.616771619654771,300.9,300.8,9.899999999999975,5190.0,MACHINE_6139
301.1,311.1,1615,37.7,153,0,0,1,300.90000000000003,310.85,87.38649781289868,5.8862551762561806,301.0,300.9,10.0,5768.1,MACHINE_6140
301.1,311.1,1436,41.8,156,0,0,1,300.95,310.9166666666667,110.8440345711184,6.2462788922687285,301.1,301.0,10.0,6520.799999999999,MACHINE_6141
301.1,311.1,1470,40.6,159,0,0,1,301.0,310.9833333333333,118.43887312309928,6.231131518432366,301.1,301.1,10.0,6455.400000000001,MACHINE_6142
301.1,311.1,2089,19.8,162,0,0,1,301.05,311.03333333333336,240.21878916244535,8.448352896669881,301.1,301.1,10.0,3207.6,MACHINE_6143
301.1,311.2,1564,37.0,165,0,1,0,301.0833333333333,311.0833333333333,237.2183944526032,7.996436706433863,301.1,301.1,10.099999999999966,6105.0,MACHINE_6144
301.0,311.1,1420,47.4,167,0,0,1,301.0833333333333,311.1166666666667,251.72683607435204,9.376655409402026,301.1,301.1,10.100000000000025,7915.8,MACHINE_6145
301.1,311.1,1711,29.1,170,0,1,0,301.08333333333337,311.1166666666668,255.96249725302332,9.957861216144885,301.0,301.1,10.0,4947.0,MACHINE_6146
301.1,311.2,1555,35.3,172,0,1,0,301.0833333333333,311.1333333333333,243.6320312821592,9.538902802034924,301.1,301.0,10.099999999999966,6071.599999999999,MACHINE_6147
301.1,311.1,1592,35.7,174,0,0,1,301.08333333333337,311.1333333333334,231.93397048873925,9.151775783966931,301.1,301.1,10.0,6211.8,MACHINE_6148
301.0,311.1,1236,64.4,177,1,1,0,301.06666666666666,311.1333333333333,164.43114060299573,12.691007314892936,301.1,301.1,10.100000000000025,11398.8,MACHINE_6149
301.0,310.9,1765,24.2,179,0,0,1,301.05,311.0833333333333,194.6060122401226,14.536952913179592,301.0,301.1,9.899999999999975,4331.8,MACHINE_6150
301.0,311.0,1634,31.2,182,0,1,0,301.05,311.06666666666666,186.214303066843,14.244262002645211,301.0,301.0,10.0,5678.4,MACHINE_6151
301.1,311.1,1508,41.5,184,0,1,0,301.05,311.06666666666666,176.3027698780409,13.82308455688048,301.0,301.0,10.0,7636.0,MACHINE_6152
301.1,311.2,1774,29.6,186,0,1,0,301.05,311.06666666666666,199.1486044808502,14.29274874426428,301.1,301.0,10.099999999999966,5505.6,MACHINE_6153
301.1,311.0,1677,29.1,188,0,1,0,301.05,311.05,202.75107891205832,14.73087460630457,301.1,301.1,9.899999999999975,5470.8,MACHINE_6154
301.0,311.0,1399,58.0,190,1,1,0,301.05,311.03333333333336,147.8802443420718,12.362362233812869,301.1,301.1,10.0,11020.0,MACHINE_6155
301.0,310.9,1570,34.0,192,0,1,0,301.05,311.0333333333333,131.82210234505544,11.142112307218428,301.0,301.1,9.899999999999975,6528.0,MACHINE_6156
301.0,310.9,1479,44.3,194,0,1,0,301.05,311.01666666666665,137.40657432113576,11.006074080555113,301.0,301.0,9.899999999999975,8594.199999999999,MACHINE_6157
301.0,310.8,1558,34.9,196,0,1,0,301.03333333333336,310.96666666666664,134.53834645434722,11.085741592995378,301.0,301.0,9.800000000000011,6840.4,MACHINE_6158
300.8,310.7,1358,48.1,198,0,1,0,300.9833333333333,310.8833333333333,118.42198557138236,10.74392851800491,301.0,301.0,9.899999999999975,9523.8,MACHINE_6159
300.9,310.7,1656,30.7,200,0,0,0,300.95,310.8333333333333,112.5516177878782,10.391663325313504,300.8,301.0,9.800000000000011,6140.0,MACHINE_6160
300.9,310.7,1523,35.8,205,0,1,0,300.93333333333334,310.7833333333333,100.27761465054068,6.714660577174986,300.9,300.8,9.800000000000011,7338.999999999999,MACHINE_6161
300.9,310.7,1403,40.6,207,0,0,0,300.9166666666667,310.74999999999994,107.84695946881628,6.471063797140875,300.9,300.9,9.800000000000011,8404.2,MACHINE_6162
300.9,310.7,1362,51.6,212,0,0,1,300.90000000000003,310.71666666666664,121.30897191332616,8.126356297053839,300.9,300.9,9.800000000000011,10939.2,MACHINE_6163
300.7,310.6,1778,27.1,215,0,0,1,300.85,310.68333333333334,173.03140370079882,9.642285344598932,300.9,300.9,9.900000000000034,5826.5,MACHINE_6164
300.7,310.5,1448,38.2,218,0,1,0,300.8333333333333,310.65000000000003,160.3055415968802,8.556089449431221,300.7,300.9,9.800000000000011,8327.6,MACHINE_6165
